as_of_date,state,ur_t0,ur_t1,ur_t2,ur_t3,ur_t4,ur_t5,ur_t6,ur_t7,ur_t8,ur_t9,ur_t10,ur_t11,ur_t12,ur_latest_obs,ur_lag_months,ur_mom1_chg,ur_mom3_chg,ur_yoy_chg
2025-08-01,California,5.4,5.3,5.3,5.3,5.4,5.4,5.5,5.4,5.4,5.3,5.3,5.2,5.2,2025-06-01,2,0.10000000000000053,0.10000000000000053,0.20000000000000018
2025-09-01,California,5.5,5.4,5.3,5.3,5.3,5.4,5.4,5.5,5.4,5.4,5.3,5.3,5.2,2025-07-01,2,0.09999999999999964,0.20000000000000018,0.2999999999999998
2025-10-01,California,5.5,5.5,5.4,5.3,5.3,5.3,5.4,5.4,5.5,5.4,5.4,5.3,5.3,2025-08-01,2,0.0,0.20000000000000018,0.20000000000000018
2025-11-01,California,5.5,5.5,5.4,5.3,5.3,5.3,5.4,5.4,5.5,5.4,5.4,5.3,5.3,2025-08-01,3,0.0,0.20000000000000018,0.20000000000000018
2025-12-01,California,5.5,5.5,5.4,5.3,5.3,5.3,5.4,5.4,5.5,5.4,5.4,5.3,5.3,2025-08-01,4,0.0,0.20000000000000018,0.20000000000000018
2026-01-01,California,5.6,5.5,5.5,5.4,5.3,5.3,5.3,5.4,5.4,5.5,5.4,5.4,5.3,2025-09-01,4,0.09999999999999964,0.1999999999999993,0.2999999999999998
2026-02-01,California,5.5,5.5,5.6,5.5,5.5,5.4,5.3,5.3,5.3,5.4,5.4,5.5,5.4,2025-12-01,2,0.0,0.0,0.09999999999999964
2026-03-01,California,5.5,5.5,5.6,5.5,5.5,5.4,5.3,5.3,5.3,5.4,5.4,5.5,5.4,2025-12-01,3,0.0,0.0,0.09999999999999964
2026-04-01,California,5.5,5.5,5.6,5.5,5.5,5.4,5.3,5.3,5.3,5.4,5.4,5.5,5.4,2025-12-01,4,0.0,0.0,0.09999999999999964
2026-05-01,California,5.4,5.4,5.5,5.5,5.6,5.5,5.5,5.4,5.3,5.3,5.3,5.4,5.4,2026-02-01,3,0.0,-0.09999999999999964,0.0
2026-06-01,California,5.3,5.3,5.4,5.4,5.5,5.5,5.6,5.5,5.5,5.4,5.3,5.3,5.3,2026-04-01,2,0.0,-0.10000000000000053,0.0
2008-08-01,Colorado,5.1,4.9,4.4,4.4,4.4,4.2,4.5,4.1,3.7,3.9,3.8,3.8,3.5,2008-06-01,2,0.1999999999999993,0.6999999999999993,1.5999999999999996
2008-09-01,Colorado,5.2,5.1,4.9,4.4,4.4,4.4,4.2,4.5,4.1,3.7,3.9,3.8,3.8,2008-07-01,2,0.10000000000000053,0.7999999999999998,1.4000000000000004
2008-10-01,Colorado,5.4,5.2,5.1,4.9,4.4,4.4,4.4,4.2,4.5,4.1,3.7,3.9,3.8,2008-08-01,2,0.20000000000000018,0.5,1.6000000000000005
2008-11-01,Colorado,5.2,5.4,5.2,5.1,4.9,4.4,4.4,4.4,4.2,4.5,4.1,3.7,3.9,2008-09-01,2,-0.20000000000000018,0.10000000000000053,1.3000000000000003
2008-12-01,Colorado,5.7,5.2,5.4,5.2,5.1,4.9,4.4,4.4,4.4,4.2,4.5,4.1,3.7,2008-10-01,2,0.5,0.5,2.0
2009-01-01,Colorado,5.8,5.7,5.2,5.4,5.2,5.1,4.9,4.4,4.4,4.4,4.2,4.5,4.1,2008-11-01,2,0.09999999999999964,0.39999999999999947,1.7000000000000002
2009-02-01,Colorado,6.1,5.8,5.7,5.2,5.4,5.2,5.1,4.9,4.4,4.4,4.4,4.2,4.5,2008-12-01,2,0.2999999999999998,0.8999999999999995,1.5999999999999996
2009-03-01,Colorado,6.1,5.8,5.7,5.2,5.4,5.2,5.1,4.9,4.4,4.4,4.4,4.2,4.5,2008-12-01,3,0.2999999999999998,0.8999999999999995,1.5999999999999996
2009-04-01,Colorado,7.2,6.6,6.1,5.8,5.7,5.2,5.4,5.2,5.1,4.9,4.4,4.4,4.4,2009-02-01,2,0.6000000000000005,1.4000000000000004,2.8
2009-05-01,Colorado,7.5,7.2,6.6,6.1,5.8,5.7,5.2,5.4,5.2,5.1,4.9,4.4,4.4,2009-03-01,2,0.2999999999999998,1.4000000000000004,3.0999999999999996
2009-06-01,Colorado,7.4,7.5,7.2,6.6,6.1,5.8,5.7,5.2,5.4,5.2,5.1,4.9,4.4,2009-04-01,2,-0.09999999999999964,0.8000000000000007,3.0
2009-07-01,Colorado,7.6,7.4,7.5,7.2,6.6,6.1,5.8,5.7,5.2,5.4,5.2,5.1,4.9,2009-05-01,2,0.1999999999999993,0.39999999999999947,2.6999999999999993
2009-08-01,Colorado,7.6,7.6,7.4,7.5,7.2,6.6,6.1,5.8,5.7,5.2,5.4,5.2,5.1,2009-06-01,2,0.0,0.09999999999999964,2.5
2009-09-01,Colorado,7.8,7.6,7.6,7.4,7.5,7.2,6.6,6.1,5.8,5.7,5.2,5.4,5.2,2009-07-01,2,0.20000000000000018,0.39999999999999947,2.5999999999999996
2009-10-01,Colorado,7.3,7.8,7.6,7.6,7.4,7.5,7.2,6.6,6.1,5.8,5.7,5.2,5.4,2009-08-01,2,-0.5,-0.2999999999999998,1.8999999999999995
2009-11-01,Colorado,7.0,7.3,7.8,7.6,7.6,7.4,7.5,7.2,6.6,6.1,5.8,5.7,5.2,2009-09-01,2,-0.2999999999999998,-0.5999999999999996,1.7999999999999998
2009-12-01,Colorado,6.9,7.0,7.3,7.8,7.6,7.6,7.4,7.5,7.2,6.6,6.1,5.8,5.7,2009-10-01,2,-0.09999999999999964,-0.8999999999999995,1.2000000000000002
2010-01-01,Colorado,6.9,6.9,7.0,7.3,7.8,7.6,7.6,7.4,7.5,7.2,6.6,6.1,5.8,2009-11-01,2,0.0,-0.39999999999999947,1.1000000000000005
2010-02-01,Colorado,7.5,6.9,6.9,7.0,7.3,7.8,7.6,7.6,7.4,7.5,7.2,6.6,6.1,2009-12-01,2,0.5999999999999996,0.5,1.4000000000000004
2010-03-01,Colorado,7.5,6.9,6.9,7.0,7.3,7.8,7.6,7.6,7.4,7.5,7.2,6.6,6.1,2009-12-01,3,0.5999999999999996,0.5,1.4000000000000004
2010-04-01,Colorado,7.7,7.4,7.5,6.9,6.9,7.0,7.3,7.8,7.6,7.6,7.4,7.5,7.2,2010-02-01,2,0.2999999999999998,0.7999999999999998,0.5
2010-05-01,Colorado,7.9,7.7,7.4,7.5,6.9,6.9,7.0,7.3,7.8,7.6,7.6,7.4,7.5,2010-03-01,2,0.20000000000000018,0.40000000000000036,0.40000000000000036
2010-06-01,Colorado,8.0,7.9,7.7,7.4,7.5,6.9,6.9,7.0,7.3,7.8,7.6,7.6,7.4,2010-04-01,2,0.09999999999999964,0.5999999999999996,0.5999999999999996
2010-07-01,Colorado,8.0,8.0,7.9,7.7,7.4,7.5,6.9,6.9,7.0,7.3,7.8,7.6,7.6,2010-05-01,2,0.0,0.2999999999999998,0.40000000000000036
2010-08-01,Colorado,8.0,8.0,8.0,7.9,7.7,7.4,7.5,6.9,6.9,7.0,7.3,7.8,7.6,2010-06-01,2,0.0,0.09999999999999964,0.40000000000000036
2010-09-01,Colorado,8.0,8.0,8.0,8.0,7.9,7.7,7.4,7.5,6.9,6.9,7.0,7.3,7.8,2010-07-01,2,0.0,0.0,0.20000000000000018
2010-10-01,Colorado,8.2,8.0,8.0,8.0,8.0,7.9,7.7,7.4,7.5,6.9,6.9,7.0,7.3,2010-08-01,2,0.1999999999999993,0.1999999999999993,0.8999999999999995
2010-11-01,Colorado,8.2,8.2,8.0,8.0,8.0,8.0,7.9,7.7,7.4,7.5,6.9,6.9,7.0,2010-09-01,2,0.0,0.1999999999999993,1.1999999999999993
2010-12-01,Colorado,8.4,8.2,8.2,8.0,8.0,8.0,8.0,7.9,7.7,7.4,7.5,6.9,6.9,2010-10-01,2,0.20000000000000107,0.40000000000000036,1.5
2011-01-01,Colorado,8.6,8.4,8.2,8.2,8.0,8.0,8.0,8.0,7.9,7.7,7.4,7.5,6.9,2010-11-01,2,0.1999999999999993,0.40000000000000036,1.6999999999999993
2011-02-01,Colorado,8.8,8.6,8.4,8.2,8.2,8.0,8.0,8.0,8.0,7.9,7.7,7.4,7.5,2010-12-01,2,0.20000000000000107,0.6000000000000014,1.3000000000000007
2011-03-01,Colorado,8.8,8.6,8.4,8.2,8.2,8.0,8.0,8.0,8.0,7.9,7.7,7.4,7.5,2010-12-01,3,0.20000000000000107,0.6000000000000014,1.3000000000000007
2011-04-01,Colorado,9.3,9.1,8.8,8.6,8.4,8.2,8.2,8.0,8.0,8.0,8.0,7.9,7.7,2011-02-01,2,0.20000000000000107,0.7000000000000011,1.6000000000000005
2011-05-01,Colorado,9.2,9.3,9.1,8.8,8.6,8.4,8.2,8.2,8.0,8.0,8.0,8.0,7.9,2011-03-01,2,-0.10000000000000142,0.3999999999999986,1.299999999999999
2011-06-01,Colorado,8.8,9.2,9.3,9.1,8.8,8.6,8.4,8.2,8.2,8.0,8.0,8.0,8.0,2011-04-01,2,-0.3999999999999986,-0.29999999999999893,0.8000000000000007
2011-07-01,Colorado,8.7,8.8,9.2,9.3,9.1,8.8,8.6,8.4,8.2,8.2,8.0,8.0,8.0,2011-05-01,2,-0.10000000000000142,-0.6000000000000014,0.6999999999999993
2011-08-01,Colorado,8.5,8.7,8.8,9.2,9.3,9.1,8.8,8.6,8.4,8.2,8.2,8.0,8.0,2011-06-01,2,-0.1999999999999993,-0.6999999999999993,0.5
2011-09-01,Colorado,8.5,8.5,8.7,8.8,9.2,9.3,9.1,8.8,8.6,8.4,8.2,8.2,8.0,2011-07-01,2,0.0,-0.3000000000000007,0.5
2011-10-01,Colorado,8.5,8.5,8.5,8.7,8.8,9.2,9.3,9.1,8.8,8.6,8.4,8.2,8.2,2011-08-01,2,0.0,-0.1999999999999993,0.3000000000000007
2011-11-01,Colorado,8.3,8.5,8.5,8.5,8.7,8.8,9.2,9.3,9.1,8.8,8.6,8.4,8.2,2011-09-01,2,-0.1999999999999993,-0.1999999999999993,0.10000000000000142
2011-12-01,Colorado,8.1,8.3,8.5,8.5,8.5,8.7,8.8,9.2,9.3,9.1,8.8,8.6,8.4,2011-10-01,2,-0.20000000000000107,-0.40000000000000036,-0.3000000000000007
2012-01-01,Colorado,8.0,8.1,8.3,8.5,8.5,8.5,8.7,8.8,9.2,9.3,9.1,8.8,8.6,2011-11-01,2,-0.09999999999999964,-0.5,-0.5999999999999996
2012-02-01,Colorado,7.9,8.0,8.1,8.3,8.5,8.5,8.5,8.7,8.8,9.2,9.3,9.1,8.8,2011-12-01,2,-0.09999999999999964,-0.40000000000000036,-0.9000000000000004
2012-03-01,Colorado,7.9,8.0,8.1,8.3,8.5,8.5,8.5,8.7,8.8,9.2,9.3,9.1,8.8,2011-12-01,3,-0.09999999999999964,-0.40000000000000036,-0.9000000000000004
2012-04-01,Colorado,7.8,7.8,7.9,8.0,8.1,8.3,8.5,8.5,8.5,8.7,8.8,9.2,9.3,2012-02-01,2,0.0,-0.20000000000000018,-1.5000000000000009
2012-05-01,Colorado,7.8,7.8,7.8,7.9,8.0,8.1,8.3,8.5,8.5,8.5,8.7,8.8,9.2,2012-03-01,2,0.0,-0.10000000000000053,-1.3999999999999995
2012-06-01,Colorado,7.9,7.8,7.8,7.8,7.9,8.0,8.1,8.3,8.5,8.5,8.5,8.7,8.8,2012-04-01,2,0.10000000000000053,0.10000000000000053,-0.9000000000000004
2012-07-01,Colorado,8.1,7.9,7.8,7.8,7.8,7.9,8.0,8.1,8.3,8.5,8.5,8.5,8.7,2012-05-01,2,0.1999999999999993,0.2999999999999998,-0.5999999999999996
2012-08-01,Colorado,8.2,8.1,7.9,7.8,7.8,7.8,7.9,8.0,8.1,8.3,8.5,8.5,8.5,2012-06-01,2,0.09999999999999964,0.39999999999999947,-0.3000000000000007
2012-09-01,Colorado,8.3,8.2,8.1,7.9,7.8,7.8,7.8,7.9,8.0,8.1,8.3,8.5,8.5,2012-07-01,2,0.10000000000000142,0.40000000000000036,-0.1999999999999993
2012-10-01,Colorado,8.2,8.3,8.2,8.1,7.9,7.8,7.8,7.8,7.9,8.0,8.1,8.3,8.5,2012-08-01,2,-0.10000000000000142,0.09999999999999964,-0.3000000000000007
2012-11-01,Colorado,8.0,8.2,8.3,8.2,8.1,7.9,7.8,7.8,7.8,7.9,8.0,8.1,8.3,2012-09-01,2,-0.1999999999999993,-0.1999999999999993,-0.3000000000000007
2012-12-01,Colorado,7.9,8.0,8.2,8.3,8.2,8.1,7.9,7.8,7.8,7.8,7.9,8.0,8.1,2012-10-01,2,-0.09999999999999964,-0.40000000000000036,-0.1999999999999993
2013-01-01,Colorado,7.7,7.9,8.0,8.2,8.3,8.2,8.1,7.9,7.8,7.8,7.8,7.9,8.0,2012-11-01,2,-0.20000000000000018,-0.4999999999999991,-0.2999999999999998
2013-02-01,Colorado,7.6,7.7,7.9,8.0,8.2,8.3,8.2,8.1,7.9,7.8,7.8,7.8,7.9,2012-12-01,2,-0.10000000000000053,-0.40000000000000036,-0.3000000000000007
2013-03-01,Colorado,7.6,7.7,7.9,8.0,8.2,8.3,8.2,8.1,7.9,7.8,7.8,7.8,7.9,2012-12-01,3,-0.10000000000000053,-0.40000000000000036,-0.3000000000000007
2013-04-01,Colorado,7.2,7.3,7.6,7.7,7.9,8.0,8.2,8.3,8.2,8.1,7.9,7.8,7.8,2013-02-01,2,-0.09999999999999964,-0.5,-0.5999999999999996
2013-05-01,Colorado,7.1,7.2,7.3,7.6,7.7,7.9,8.0,8.2,8.3,8.2,8.1,7.9,7.8,2013-03-01,2,-0.10000000000000053,-0.5,-0.7000000000000002
2013-06-01,Colorado,6.9,7.1,7.2,7.3,7.6,7.7,7.9,8.0,8.2,8.3,8.2,8.1,7.9,2013-04-01,2,-0.1999999999999993,-0.39999999999999947,-1.0
2013-07-01,Colorado,6.9,6.9,7.1,7.2,7.3,7.6,7.7,7.9,8.0,8.2,8.3,8.2,8.1,2013-05-01,2,0.0,-0.2999999999999998,-1.1999999999999993
2013-08-01,Colorado,7.0,6.9,6.9,7.1,7.2,7.3,7.6,7.7,7.9,8.0,8.2,8.3,8.2,2013-06-01,2,0.09999999999999964,-0.09999999999999964,-1.1999999999999993
2013-09-01,Colorado,7.1,7.0,6.9,6.9,7.1,7.2,7.3,7.6,7.7,7.9,8.0,8.2,8.3,2013-07-01,2,0.09999999999999964,0.1999999999999993,-1.200000000000001
2013-10-01,Colorado,7.0,7.1,7.0,6.9,6.9,7.1,7.2,7.3,7.6,7.7,7.9,8.0,8.2,2013-08-01,2,-0.09999999999999964,0.09999999999999964,-1.1999999999999993
2013-11-01,Colorado,7.0,7.1,7.0,6.9,6.9,7.1,7.2,7.3,7.6,7.7,7.9,8.0,8.2,2013-08-01,3,-0.09999999999999964,0.09999999999999964,-1.1999999999999993
2013-12-01,Colorado,6.8,6.9,7.0,7.1,7.0,6.9,6.9,7.1,7.2,7.3,7.6,7.7,7.9,2013-10-01,2,-0.10000000000000053,-0.2999999999999998,-1.1000000000000005
2014-01-01,Colorado,6.5,6.8,6.9,7.0,7.1,7.0,6.9,6.9,7.1,7.2,7.3,7.6,7.7,2013-11-01,2,-0.2999999999999998,-0.5,-1.2000000000000002
2014-02-01,Colorado,6.2,6.5,6.8,6.9,7.0,7.1,7.0,6.9,6.9,7.1,7.2,7.3,7.6,2013-12-01,2,-0.2999999999999998,-0.7000000000000002,-1.3999999999999995
2014-03-01,Colorado,6.2,6.5,6.8,6.9,7.0,7.1,7.0,6.9,6.9,7.1,7.2,7.3,7.6,2013-12-01,3,-0.2999999999999998,-0.7000000000000002,-1.3999999999999995
2014-04-01,Colorado,6.1,6.1,6.2,6.5,6.8,6.9,7.0,7.1,7.0,6.9,6.9,7.1,7.2,2014-02-01,2,0.0,-0.40000000000000036,-1.1000000000000005
2014-05-01,Colorado,6.2,6.1,6.1,6.2,6.5,6.8,6.9,7.0,7.1,7.0,6.9,6.9,7.1,2014-03-01,2,0.10000000000000053,0.0,-0.8999999999999995
2014-06-01,Colorado,6.0,6.2,6.1,6.1,6.2,6.5,6.8,6.9,7.0,7.1,7.0,6.9,6.9,2014-04-01,2,-0.20000000000000018,-0.09999999999999964,-0.9000000000000004
2014-07-01,Colorado,5.8,6.0,6.2,6.1,6.1,6.2,6.5,6.8,6.9,7.0,7.1,7.0,6.9,2014-05-01,2,-0.20000000000000018,-0.2999999999999998,-1.1000000000000005
2014-08-01,Colorado,5.5,5.8,6.0,6.2,6.1,6.1,6.2,6.5,6.8,6.9,7.0,7.1,7.0,2014-06-01,2,-0.2999999999999998,-0.7000000000000002,-1.5
2014-09-01,Colorado,5.3,5.5,5.8,6.0,6.2,6.1,6.1,6.2,6.5,6.8,6.9,7.0,7.1,2014-07-01,2,-0.20000000000000018,-0.7000000000000002,-1.7999999999999998
2014-10-01,Colorado,5.1,5.3,5.5,5.8,6.0,6.2,6.1,6.1,6.2,6.5,6.8,6.9,7.0,2014-08-01,2,-0.20000000000000018,-0.7000000000000002,-1.9000000000000004
2014-11-01,Colorado,4.7,5.1,5.3,5.5,5.8,6.0,6.2,6.1,6.1,6.2,6.5,6.8,6.9,2014-09-01,2,-0.39999999999999947,-0.7999999999999998,-2.2
2014-12-01,Colorado,4.3,4.7,5.1,5.3,5.5,5.8,6.0,6.2,6.1,6.1,6.2,6.5,6.8,2014-10-01,2,-0.40000000000000036,-1.0,-2.5
2015-01-01,Colorado,4.1,4.3,4.7,5.1,5.3,5.5,5.8,6.0,6.2,6.1,6.1,6.2,6.5,2014-11-01,2,-0.20000000000000018,-1.0,-2.4000000000000004
2015-02-01,Colorado,4.0,4.1,4.3,4.7,5.1,5.3,5.5,5.8,6.0,6.2,6.1,6.1,6.2,2014-12-01,2,-0.09999999999999964,-0.7000000000000002,-2.2
2015-03-01,Colorado,4.0,4.1,4.3,4.7,5.1,5.3,5.5,5.8,6.0,6.2,6.1,6.1,6.2,2014-12-01,3,-0.09999999999999964,-0.7000000000000002,-2.2
2015-04-01,Colorado,4.2,4.2,4.0,4.1,4.3,4.7,5.1,5.3,5.5,5.8,6.0,6.2,6.1,2015-02-01,2,0.0,0.10000000000000053,-1.8999999999999995
2015-05-01,Colorado,4.2,4.2,4.2,4.0,4.1,4.3,4.7,5.1,5.3,5.5,5.8,6.0,6.2,2015-03-01,2,0.0,0.20000000000000018,-2.0
2015-06-01,Colorado,4.2,4.2,4.2,4.2,4.0,4.1,4.3,4.7,5.1,5.3,5.5,5.8,6.0,2015-04-01,2,0.0,0.0,-1.7999999999999998
2015-07-01,Colorado,4.3,4.2,4.2,4.2,4.2,4.0,4.1,4.3,4.7,5.1,5.3,5.5,5.8,2015-05-01,2,0.09999999999999964,0.09999999999999964,-1.5
2015-08-01,Colorado,4.4,4.3,4.2,4.2,4.2,4.2,4.0,4.1,4.3,4.7,5.1,5.3,5.5,2015-06-01,2,0.10000000000000053,0.20000000000000018,-1.0999999999999996
2015-09-01,Colorado,4.3,4.4,4.3,4.2,4.2,4.2,4.2,4.0,4.1,4.3,4.7,5.1,5.3,2015-07-01,2,-0.10000000000000053,0.09999999999999964,-1.0
2015-10-01,Colorado,4.2,4.3,4.4,4.3,4.2,4.2,4.2,4.2,4.0,4.1,4.3,4.7,5.1,2015-08-01,2,-0.09999999999999964,-0.09999999999999964,-0.8999999999999995
2015-11-01,Colorado,4.0,4.2,4.3,4.4,4.3,4.2,4.2,4.2,4.2,4.0,4.1,4.3,4.7,2015-09-01,2,-0.20000000000000018,-0.40000000000000036,-0.7000000000000002
2015-12-01,Colorado,3.8,4.0,4.2,4.3,4.4,4.3,4.2,4.2,4.2,4.2,4.0,4.1,4.3,2015-10-01,2,-0.20000000000000018,-0.5,-0.5
2016-01-01,Colorado,3.6,3.8,4.0,4.2,4.3,4.4,4.3,4.2,4.2,4.2,4.2,4.0,4.1,2015-11-01,2,-0.19999999999999973,-0.6000000000000001,-0.49999999999999956
2016-02-01,Colorado,3.5,3.6,3.8,4.0,4.2,4.3,4.4,4.3,4.2,4.2,4.2,4.2,4.0,2015-12-01,2,-0.10000000000000009,-0.5,-0.5
2016-03-01,Colorado,3.5,3.6,3.8,4.0,4.2,4.3,4.4,4.3,4.2,4.2,4.2,4.2,4.0,2015-12-01,3,-0.10000000000000009,-0.5,-0.5
2016-04-01,Colorado,3.0,3.2,3.5,3.6,3.8,4.0,4.2,4.3,4.4,4.3,4.2,4.2,4.2,2016-02-01,2,-0.20000000000000018,-0.6000000000000001,-1.2000000000000002
2016-05-01,Colorado,2.9,3.0,3.2,3.5,3.6,3.8,4.0,4.2,4.3,4.4,4.3,4.2,4.2,2016-03-01,2,-0.10000000000000009,-0.6000000000000001,-1.3000000000000003
2016-06-01,Colorado,3.1,2.9,3.0,3.2,3.5,3.6,3.8,4.0,4.2,4.3,4.4,4.3,4.2,2016-04-01,2,0.20000000000000018,-0.10000000000000009,-1.1
2016-07-01,Colorado,3.4,3.1,2.9,3.0,3.2,3.5,3.6,3.8,4.0,4.2,4.3,4.4,4.3,2016-05-01,2,0.2999999999999998,0.3999999999999999,-0.8999999999999999
2016-08-01,Colorado,3.7,3.4,3.1,2.9,3.0,3.2,3.5,3.6,3.8,4.0,4.2,4.3,4.4,2016-06-01,2,0.30000000000000027,0.8000000000000003,-0.7000000000000002
2016-09-01,Colorado,3.8,3.7,3.4,3.1,2.9,3.0,3.2,3.5,3.6,3.8,4.0,4.2,4.3,2016-07-01,2,0.09999999999999964,0.6999999999999997,-0.5
2016-10-01,Colorado,3.8,3.8,3.7,3.4,3.1,2.9,3.0,3.2,3.5,3.6,3.8,4.0,4.2,2016-08-01,2,0.0,0.3999999999999999,-0.40000000000000036
2016-11-01,Colorado,3.6,3.8,3.8,3.7,3.4,3.1,2.9,3.0,3.2,3.5,3.6,3.8,4.0,2016-09-01,2,-0.19999999999999973,-0.10000000000000009,-0.3999999999999999
2016-12-01,Colorado,3.5,3.6,3.8,3.8,3.7,3.4,3.1,2.9,3.0,3.2,3.5,3.6,3.8,2016-10-01,2,-0.10000000000000009,-0.2999999999999998,-0.2999999999999998
2017-01-01,Colorado,3.2,3.5,3.6,3.8,3.8,3.7,3.4,3.1,2.9,3.0,3.2,3.5,3.6,2016-11-01,2,-0.2999999999999998,-0.5999999999999996,-0.3999999999999999
2017-02-01,Colorado,3.0,3.2,3.5,3.6,3.8,3.8,3.7,3.4,3.1,2.9,3.0,3.2,3.5,2016-12-01,2,-0.20000000000000018,-0.6000000000000001,-0.5
2017-03-01,Colorado,3.0,3.2,3.5,3.6,3.8,3.8,3.7,3.4,3.1,2.9,3.0,3.2,3.5,2016-12-01,3,-0.20000000000000018,-0.6000000000000001,-0.5
2017-04-01,Colorado,2.9,2.9,3.0,3.2,3.5,3.6,3.8,3.8,3.7,3.4,3.1,2.9,3.0,2017-02-01,2,0.0,-0.30000000000000027,-0.10000000000000009
2017-05-01,Colorado,2.6,2.9,2.9,3.0,3.2,3.5,3.6,3.8,3.8,3.7,3.4,3.1,2.9,2017-03-01,2,-0.2999999999999998,-0.3999999999999999,-0.2999999999999998
2017-06-01,Colorado,2.3,2.6,2.9,2.9,3.0,3.2,3.5,3.6,3.8,3.8,3.7,3.4,3.1,2017-04-01,2,-0.30000000000000027,-0.6000000000000001,-0.8000000000000003
2017-07-01,Colorado,2.3,2.3,2.6,2.9,2.9,3.0,3.2,3.5,3.6,3.8,3.8,3.7,3.4,2017-05-01,2,0.0,-0.6000000000000001,-1.1
2017-08-01,Colorado,2.3,2.3,2.3,2.6,2.9,2.9,3.0,3.2,3.5,3.6,3.8,3.8,3.7,2017-06-01,2,0.0,-0.30000000000000027,-1.4000000000000004
2017-09-01,Colorado,2.4,2.3,2.3,2.3,2.6,2.9,2.9,3.0,3.2,3.5,3.6,3.8,3.8,2017-07-01,2,0.10000000000000009,0.10000000000000009,-1.4
2017-10-01,Colorado,2.4,2.4,2.3,2.3,2.3,2.6,2.9,2.9,3.0,3.2,3.5,3.6,3.8,2017-08-01,2,0.0,0.10000000000000009,-1.4
2017-11-01,Colorado,2.5,2.4,2.4,2.3,2.3,2.3,2.6,2.9,2.9,3.0,3.2,3.5,3.6,2017-09-01,2,0.10000000000000009,0.20000000000000018,-1.1
2017-12-01,Colorado,2.7,2.5,2.4,2.4,2.3,2.3,2.3,2.6,2.9,2.9,3.0,3.2,3.5,2017-10-01,2,0.20000000000000018,0.30000000000000027,-0.7999999999999998
2018-01-01,Colorado,2.9,2.7,2.5,2.4,2.4,2.3,2.3,2.3,2.6,2.9,2.9,3.0,3.2,2017-11-01,2,0.19999999999999973,0.5,-0.30000000000000027
2018-02-01,Colorado,3.1,2.9,2.7,2.5,2.4,2.4,2.3,2.3,2.3,2.6,2.9,2.9,3.0,2017-12-01,2,0.20000000000000018,0.6000000000000001,0.10000000000000009
2018-03-01,Colorado,3.1,2.9,2.7,2.5,2.4,2.4,2.3,2.3,2.3,2.6,2.9,2.9,3.0,2017-12-01,3,0.20000000000000018,0.6000000000000001,0.10000000000000009
2018-04-01,Colorado,3.0,3.0,3.1,2.9,2.7,2.5,2.4,2.4,2.3,2.3,2.3,2.6,2.9,2018-02-01,2,0.0,0.10000000000000009,0.10000000000000009
2018-05-01,Colorado,3.0,3.0,3.0,3.1,2.9,2.7,2.5,2.4,2.4,2.3,2.3,2.3,2.6,2018-03-01,2,0.0,-0.10000000000000009,0.3999999999999999
2018-06-01,Colorado,2.9,3.0,3.0,3.0,3.1,2.9,2.7,2.5,2.4,2.4,2.3,2.3,2.3,2018-04-01,2,-0.10000000000000009,-0.10000000000000009,0.6000000000000001
2018-07-01,Colorado,2.8,2.9,3.0,3.0,3.0,3.1,2.9,2.7,2.5,2.4,2.4,2.3,2.3,2018-05-01,2,-0.10000000000000009,-0.20000000000000018,0.5
2018-08-01,Colorado,2.7,2.8,2.9,3.0,3.0,3.0,3.1,2.9,2.7,2.5,2.4,2.4,2.3,2018-06-01,2,-0.09999999999999964,-0.2999999999999998,0.40000000000000036
2018-09-01,Colorado,2.8,2.7,2.8,2.9,3.0,3.0,3.0,3.1,2.9,2.7,2.5,2.4,2.4,2018-07-01,2,0.09999999999999964,-0.10000000000000009,0.3999999999999999
2018-10-01,Colorado,2.9,2.8,2.7,2.8,2.9,3.0,3.0,3.0,3.1,2.9,2.7,2.5,2.4,2018-08-01,2,0.10000000000000009,0.10000000000000009,0.5
2018-11-01,Colorado,3.1,2.9,2.8,2.7,2.8,2.9,3.0,3.0,3.0,3.1,2.9,2.7,2.5,2018-09-01,2,0.20000000000000018,0.3999999999999999,0.6000000000000001
2018-12-01,Colorado,3.2,3.1,2.9,2.8,2.7,2.8,2.9,3.0,3.0,3.0,3.1,2.9,2.7,2018-10-01,2,0.10000000000000009,0.40000000000000036,0.5
2019-01-01,Colorado,3.3,3.2,3.1,2.9,2.8,2.7,2.8,2.9,3.0,3.0,3.0,3.1,2.9,2018-11-01,2,0.09999999999999964,0.3999999999999999,0.3999999999999999
2019-02-01,Colorado,3.5,3.3,3.2,3.1,2.9,2.8,2.7,2.8,2.9,3.0,3.0,3.0,3.1,2018-12-01,2,0.20000000000000018,0.3999999999999999,0.3999999999999999
2019-03-01,Colorado,3.5,3.3,3.2,3.1,2.9,2.8,2.7,2.8,2.9,3.0,3.0,3.0,3.1,2018-12-01,3,0.20000000000000018,0.3999999999999999,0.3999999999999999
2019-04-01,Colorado,3.7,3.7,3.5,3.3,3.2,3.1,2.9,2.8,2.7,2.8,2.9,3.0,3.0,2019-02-01,2,0.0,0.40000000000000036,0.7000000000000002
2019-05-01,Colorado,3.5,3.7,3.7,3.5,3.3,3.2,3.1,2.9,2.8,2.7,2.8,2.9,3.0,2019-03-01,2,-0.20000000000000018,0.0,0.5
